approximator,id_config_approximator,used_budget,n_players,MSE_mean,MSE_q1,MSE_q2,MSE_q3,game_id
LeverageSHAP,39,731,14,0.0001439678992732179,2.5599716300542528e-05,0.000123158398917,0.00023883252675552502,ResNet18 ($d=14$)
LeverageSHAP,39,1591,14,5.202962061577627e-05,1.2367243029633214e-05,3.784215722761109e-05,9.174372302686618e-05,ResNet18 ($d=14$)
LeverageSHAP,39,3461,14,1.7446951600961684e-05,4.434323174442551e-06,1.835236032768444e-05,2.4387631216380924e-05,ResNet18 ($d=14$)
LeverageSHAP,39,7531,14,4.2455038177504196e-06,1.200268337010918e-06,3.756800225797728e-06,6.5782987645165016e-06,ResNet18 ($d=14$)
LeverageSHAP,39,16384,14,9.541314344171643e-32,1.1934102281509344e-32,3.9983681309725e-32,1.293614471619064e-31,ResNet18 ($d=14$)
MSR,37,15,14,0.1133353966222608,0.018520174252835177,0.10686850433686851,0.1847773203201865,ResNet18 ($d=14$)
MSR,37,33,14,0.03571945812173708,0.009789869171650124,0.0370785585016961,0.06471430100800667,ResNet18 ($d=14$)
MSR,37,71,14,0.019939974944309987,0.005332435652745775,0.01847880146892825,0.030719638706244497,ResNet18 ($d=14$)
MSR,37,154,14,0.00506465034454817,0.0012310662422549,0.005100057288022149,0.008324349708355699,ResNet18 ($d=14$)
MSR,37,336,14,0.0013101189062651665,0.0003288024808753,0.0010238065571035,0.00209987051523715,ResNet18 ($d=14$)
MSR,37,731,14,0.0005859781511160167,9.136924977841805e-05,0.0005919272168177,0.000973052712629025,ResNet18 ($d=14$)
MSR,37,1591,14,0.00018894601383969515,3.536702317204796e-05,0.00018812032888154999,0.0002948958714873,ResNet18 ($d=14$)
MSR,37,3461,14,5.109123177610253e-05,1.2991954258414463e-05,2.8040642712322005e-05,8.482054969031156e-05,ResNet18 ($d=14$)
MSR,37,7531,14,8.936375145552957e-06,1.3555908477972386e-06,5.02959854821673e-06,1.582297083497875e-05,ResNet18 ($d=14$)
MSR,37,16384,14,8.224245482863473e-32,6.023343885937908e-33,2.51242773723122e-32,1.2852449518412095e-31,ResNet18 ($d=14$)
MSR,39,15,14,0.10142291454348032,0.018378068719651825,0.07113700887465665,0.13459200465686938,ResNet18 ($d=14$)
MSR,39,33,14,0.046446880057798595,0.012262763209739075,0.03698336791786255,0.07514680586633861,ResNet18 ($d=14$)
MSR,39,71,14,0.020560824389002842,0.004872039459773025,0.017639926895701853,0.031795783607838975,ResNet18 ($d=14$)
MSR,39,154,14,0.00387894918044875,0.0010156501007443,0.004040948671472901,0.006019244506876425,ResNet18 ($d=14$)
MSR,39,336,14,0.002813244688059795,0.000407077939957475,0.00243954739677225,0.00430286390865905,ResNet18 ($d=14$)
MSR,39,731,14,0.0006137760731205464,9.040798464416239e-05,0.0004076449945859,0.000904893458766475,ResNet18 ($d=14$)
MSR,39,1591,14,0.0001916707403253978,3.339335667413143e-05,0.0001448132239425,0.000278209093762825,ResNet18 ($d=14$)
MSR,39,3461,14,4.6160814546382376e-05,1.0413196863208637e-05,2.4591700236814973e-05,7.336527860348112e-05,ResNet18 ($d=14$)
MSR,39,7531,14,1.4589715257104679e-05,2.376775355024886e-06,9.103772803987444e-06,2.5293382883354796e-05,ResNet18 ($d=14$)
MSR,39,16384,14,8.224245482863473e-32,6.023343885937908e-33,2.51242773723122e-32,1.2852449518412095e-31,ResNet18 ($d=14$)
PermutationSampling,37,15,14,0.011333690071871487,0.004177107036995175,0.00900425654584165,0.014910552916640452,ResNet18 ($d=14$)
PermutationSampling,37,33,14,0.00486912996570531,0.0009288939536921,0.0029820869271172503,0.00634887406236625,ResNet18 ($d=14$)
PermutationSampling,37,71,14,0.0025419132884460767,0.0003695433625022,0.00172646455836445,0.003179338246215775,ResNet18 ($d=14$)
PermutationSampling,37,154,14,0.0013626401341710755,0.0003200019740292,0.00058683750011985,0.001554234503416725,ResNet18 ($d=14$)
PermutationSampling,37,336,14,0.00036062808453762163,8.318332996275806e-05,0.00024560251402595,0.00050722219150165,ResNet18 ($d=14$)
PermutationSampling,37,731,14,0.00014166819875538743,6.40571372531469e-05,8.750604918073557e-05,0.00018547077379324999,ResNet18 ($d=14$)
PermutationSampling,37,1591,14,9.676906600663295e-05,2.056831073582345e-05,5.347166716256219e-05,0.00014794360162562499,ResNet18 ($d=14$)
PermutationSampling,37,3461,14,4.140299467317484e-05,1.1267673335654071e-05,2.3776543599217862e-05,5.521474937161403e-05,ResNet18 ($d=14$)
PermutationSampling,37,7531,14,2.0407009818710918e-05,5.12634465742776e-06,1.6272071527288523e-05,3.0382956721657034e-05,ResNet18 ($d=14$)
PermutationSampling,37,16384,14,7.846298677050703e-06,3.0242814435144536e-06,5.9239288629147905e-06,9.187760362011942e-06,ResNet18 ($d=14$)
PermutationSampling,39,15,14,0.012286771410306773,0.004680186306238075,0.01047784504277945,0.017970594702661748,ResNet18 ($d=14$)
PermutationSampling,39,33,14,0.0063295521712490805,0.00174131618066855,0.00562085449000725,0.008001423226253825,ResNet18 ($d=14$)
PermutationSampling,39,71,14,0.0040153633791596335,0.000595878679234925,0.0021536562471979,0.006171557111885175,ResNet18 ($d=14$)
PermutationSampling,39,154,14,0.0008675437678446357,0.000232858528546675,0.00049298851525665,0.00110895822556115,ResNet18 ($d=14$)
PermutationSampling,39,336,14,0.0006143321892388357,0.00018492943756417502,0.00039172374417985,0.000868208652655175,ResNet18 ($d=14$)
PermutationSampling,39,731,14,0.00024312996968171968,9.84221352997892e-05,0.0001519035294633,0.00035692423294425004,ResNet18 ($d=14$)
PermutationSampling,39,1591,14,0.00012001103644061244,4.903160306156129e-05,0.00011011803173545,0.00017356306463279999,ResNet18 ($d=14$)
PermutationSampling,39,3461,14,4.8170408854414335e-05,1.2943557094985982e-05,3.299279772783787e-05,6.400660055151089e-05,ResNet18 ($d=14$)
PermutationSampling,39,7531,14,2.170245067529148e-05,6.3459548013992275e-06,1.485041659897884e-05,2.441811752531427e-05,ResNet18 ($d=14$)
PermutationSampling,39,16384,14,1.6319077924170393e-05,5.66836958686228e-06,8.673836442136165e-06,2.3243978672584407e-05,ResNet18 ($d=14$)
PolySHAP-2ADD,37,154,14,0.0004929985557583316,0.000122580676102725,0.0002446935190452,0.0006966430557211,ResNet18 ($d=14$)
PolySHAP-2ADD,37,336,14,0.00017635672910118182,3.0516138717554137e-05,0.00013129752654054998,0.000232913055657075,ResNet18 ($d=14$)
PolySHAP-2ADD,37,731,14,7.043184040668694e-05,1.0723330195747632e-05,3.856213195741436e-05,8.96529249980761e-05,ResNet18 ($d=14$)
PolySHAP-2ADD,37,1591,14,2.575123016620383e-05,5.455214408354196e-06,1.7767581619087854e-05,3.4428816321676125e-05,ResNet18 ($d=14$)
PolySHAP-2ADD,37,3461,14,8.851510540043776e-06,2.2098547730123395e-06,4.593870576453285e-06,1.4042806750781685e-05,ResNet18 ($d=14$)
PolySHAP-2ADD,37,7531,14,1.7797468559448736e-06,5.448258185629773e-07,9.745029597727765e-07,2.2890578361651077e-06,ResNet18 ($d=14$)
PolySHAP-2ADD,37,16384,14,1.3816029243364436e-31,2.6601494254548265e-32,5.717392933416458e-32,1.7404272967738021e-31,ResNet18 ($d=14$)
PolySHAP-2ADD,39,154,14,0.0011511516688508098,0.000243399133786025,0.00075470851297115,0.001324174307357825,ResNet18 ($d=14$)
PolySHAP-2ADD,39,336,14,0.0001613775462035791,3.3221159938377916e-05,0.00010170389158445184,0.0001991767949714,ResNet18 ($d=14$)
PolySHAP-2ADD,39,731,14,4.5657076033995296e-05,1.2447404783218511e-05,3.1333747540695645e-05,5.4880537655388326e-05,ResNet18 ($d=14$)
PolySHAP-2ADD,39,1591,14,1.257178349200614e-05,2.329448050683122e-06,9.710590258914767e-06,1.8815151298456906e-05,ResNet18 ($d=14$)
PolySHAP-2ADD,39,3461,14,6.240962552806243e-06,1.237010325919391e-06,4.129432079838958e-06,8.064846536270254e-06,ResNet18 ($d=14$)
PolySHAP-2ADD,39,7531,14,1.7653287714611903e-06,3.630309138197743e-07,1.2122051369840075e-06,2.887836120249974e-06,ResNet18 ($d=14$)
PolySHAP-2ADD,39,16384,14,1.3816029243364436e-31,2.6601494254548265e-32,5.717392933416458e-32,1.7404272967738021e-31,ResNet18 ($d=14$)
PolySHAP-2ADD-50%,37,71,14,0.0026919618001119148,0.00083404051048735,0.0017195840512183,0.004152052821264025,ResNet18 ($d=14$)
PolySHAP-2ADD-50%,37,154,14,0.0004929985557583283,0.000122580676102725,0.0002446935190452,0.0006966430557211,ResNet18 ($d=14$)
PolySHAP-2ADD-50%,37,336,14,0.00017635672910118168,3.0516138717554388e-05,0.00013129752654054998,0.000232913055657075,ResNet18 ($d=14$)
PolySHAP-2ADD-50%,37,731,14,7.08682589390317e-05,1.1154906464092764e-05,3.8800057552639095e-05,8.916324733638736e-05,ResNet18 ($d=14$)
PolySHAP-2ADD-50%,37,1591,14,2.5782993266832595e-05,5.549981494121271e-06,1.7668723118927104e-05,3.433716541516178e-05,ResNet18 ($d=14$)
PolySHAP-2ADD-50%,37,3461,14,8.885281625553758e-06,2.220384978295814e-06,4.565136636533554e-06,1.4064156353570925e-05,ResNet18 ($d=14$)
PolySHAP-2ADD-50%,37,7531,14,1.7794608070373477e-06,5.461226252944072e-07,9.740659872164327e-07,2.286903432042731e-06,ResNet18 ($d=14$)
PolySHAP-2ADD-50%,37,16384,14,1.6495791218309535e-31,2.3461752202057223e-32,6.996002992114992e-32,2.48404512386064e-31,ResNet18 ($d=14$)
PolySHAP-2ADD-50%,39,71,14,0.010952772792370962,0.00244626135901005,0.00838903181178685,0.01159866766709225,ResNet18 ($d=14$)
PolySHAP-2ADD-50%,39,154,14,0.0008145716242040664,0.000241065538584675,0.0006457711350332999,0.00116185717015845,ResNet18 ($d=14$)
PolySHAP-2ADD-50%,39,336,14,0.00020538604076108697,7.043853356969516e-05,0.00015789271856385,0.00028735812062355,ResNet18 ($d=14$)
PolySHAP-2ADD-50%,39,731,14,8.525906009554037e-05,2.2881471151888178e-05,6.275084640994336e-05,0.00012934186252675,ResNet18 ($d=14$)
PolySHAP-2ADD-50%,39,1591,14,2.17140828328138e-05,6.599751661434842e-06,1.3849331919591749e-05,3.1079108270258236e-05,ResNet18 ($d=14$)
PolySHAP-2ADD-50%,39,3461,14,1.1495261937166678e-05,3.909056007086538e-06,9.81194133890624e-06,1.7048726930148346e-05,ResNet18 ($d=14$)
PolySHAP-2ADD-50%,39,7531,14,2.8104267848262938e-06,9.288533544183458e-07,1.9631163426058887e-06,4.579892127044282e-06,ResNet18 ($d=14$)
PolySHAP-2ADD-50%,39,16384,14,1.6495791218309535e-31,2.3461752202057223e-32,6.996002992114992e-32,2.48404512386064e-31,ResNet18 ($d=14$)
PolySHAP-3ADD,37,731,14,0.0004045875796457616,6.105636787075802e-05,0.00015517076225135,0.00047422069631415,ResNet18 ($d=14$)
PolySHAP-3ADD,37,1591,14,6.451247748219481e-06,1.050995682502326e-06,3.5283715862412553e-06,6.97050279508426e-06,ResNet18 ($d=14$)
PolySHAP-3ADD,37,3461,14,1.2764271330376005e-06,1.8831050815947342e-07,4.779107299445635e-07,1.7138898899699091e-06,ResNet18 ($d=14$)
PolySHAP-3ADD,37,7531,14,2.114366927857652e-07,4.038771870150951e-08,1.0787278049141138e-07,2.4855385362061044e-07,ResNet18 ($d=14$)
PolySHAP-3ADD,37,16384,14,1.1323004365956188e-28,6.316997920276489e-30,4.999494993037337e-29,1.4015542218088188e-28,ResNet18 ($d=14$)
PolySHAP-3ADD,39,731,14,5.237004619343542e-05,1.565708605839118e-05,3.412175820915187e-05,6.383061167179861e-05,ResNet18 ($d=14$)
PolySHAP-3ADD,39,1591,14,8.145394036228494e-06,1.6705685782581116e-06,4.1287785726667496e-06,1.0450767114778483e-05,ResNet18 ($d=14$)
PolySHAP-3ADD,39,3461,14,1.9129734437291353e-06,4.3199225634008846e-07,1.116559285440804e-06,2.1870924111397963e-06,ResNet18 ($d=14$)
PolySHAP-3ADD,39,7531,14,5.343059227947818e-07,8.970609722943148e-08,2.5113730288301074e-07,7.091220809494327e-07,ResNet18 ($d=14$)
PolySHAP-3ADD,39,16384,14,1.1323004365956188e-28,6.316997920276489e-30,4.999494993037337e-29,1.4015542218088188e-28,ResNet18 ($d=14$)
PolySHAP-3ADD-50%,37,336,14,0.0022957885877524413,0.000513036846247075,0.00122849277350625,0.002316505454184075,ResNet18 ($d=14$)
PolySHAP-3ADD-50%,37,731,14,0.00014123337471366786,2.534042945218645e-05,7.63448188240237e-05,0.00015048843523850003,ResNet18 ($d=14$)
PolySHAP-3ADD-50%,37,1591,14,1.519459126255906e-05,4.182684070925263e-06,1.0669433277518195e-05,1.853112355608472e-05,ResNet18 ($d=14$)
PolySHAP-3ADD-50%,37,3461,14,5.479743566310781e-06,1.5468193877151104e-06,3.0502813289313846e-06,8.976061945149155e-06,ResNet18 ($d=14$)
PolySHAP-3ADD-50%,37,7531,14,1.0877110368018859e-06,3.6703513707058667e-07,6.208985634730341e-07,1.4680002150904921e-06,ResNet18 ($d=14$)
PolySHAP-3ADD-50%,37,16384,14,1.9494030783637284e-29,9.577303095895956e-31,8.705728533851353e-30,2.973294099013244e-29,ResNet18 ($d=14$)
PolySHAP-3ADD-50%,39,336,14,0.0009370959642158748,0.000259082185208275,0.00050332599592485,0.0015087992603522,ResNet18 ($d=14$)
PolySHAP-3ADD-50%,39,731,14,4.655492058311209e-05,1.3782603258101551e-05,3.3219117927446076e-05,7.122114521764528e-05,ResNet18 ($d=14$)
PolySHAP-3ADD-50%,39,1591,14,1.578325538306587e-05,2.616924559297793e-06,9.376670604296726e-06,1.600154765674768e-05,ResNet18 ($d=14$)
PolySHAP-3ADD-50%,39,3461,14,3.5689501241869567e-06,9.162286789186859e-07,2.680541544230631e-06,6.1140284723723245e-06,ResNet18 ($d=14$)
PolySHAP-3ADD-50%,39,7531,14,1.0268558654172933e-06,2.7941336466373503e-07,5.246612524090294e-07,1.6305390800789568e-06,ResNet18 ($d=14$)
PolySHAP-3ADD-50%,39,16384,14,1.9494030783637284e-29,9.577303095895956e-31,8.705728533851353e-30,2.973294099013244e-29,ResNet18 ($d=14$)
PolySHAP-3ADD-dlog(d),37,731,14,7.669998124284992e-05,1.4939520068095945e-05,4.262344263144974e-05,8.673186996147525e-05,ResNet18 ($d=14$)
PolySHAP-3ADD-dlog(d),37,1591,14,1.8312333362409675e-05,5.638193898694278e-06,1.261744927104438e-05,2.0414837452230912e-05,ResNet18 ($d=14$)
PolySHAP-3ADD-dlog(d),37,3461,14,6.1335633066104e-06,1.5607353566292426e-06,3.366069084599407e-06,9.982077477118224e-06,ResNet18 ($d=14$)
PolySHAP-3ADD-dlog(d),37,7531,14,1.6909107593523277e-06,4.7317411099002765e-07,9.12065717162186e-07,2.361127472340712e-06,ResNet18 ($d=14$)
PolySHAP-3ADD-dlog(d),37,16384,14,2.1379531199973122e-30,2.2371672125537678e-31,1.2939239423375274e-30,2.8711503435322974e-30,ResNet18 ($d=14$)
PolySHAP-4ADD,37,1591,14,6.4355619911060686e-06,1.0755536725708007e-06,3.6182231926670857e-06,7.307004765046449e-06,ResNet18 ($d=14$)
PolySHAP-4ADD,37,3461,14,1.2700773663591549e-06,1.8930654402890355e-07,4.648734326092675e-07,1.7177720390846408e-06,ResNet18 ($d=14$)
PolySHAP-4ADD,37,7531,14,2.1160726717978405e-07,4.0581806804915726e-08,1.0793551953435661e-07,2.472432034884727e-07,ResNet18 ($d=14$)
PolySHAP-4ADD,37,16384,14,2.7206949103535323e-27,3.481093799015457e-29,2.3626893692265396e-28,1.3991442394901463e-27,ResNet18 ($d=14$)
PolySHAP-4ADD,39,1591,14,6.605849452422056e-05,1.1075025275757434e-05,4.737850984684067e-05,9.480372158293153e-05,ResNet18 ($d=14$)
PolySHAP-4ADD,39,3461,14,9.467921041166393e-07,2.0269990507153697e-07,6.340151110611089e-07,1.1534689495595476e-06,ResNet18 ($d=14$)
PolySHAP-4ADD,39,7531,14,1.662085783463703e-07,2.5080384726520475e-08,8.785058808002148e-08,2.701824138649388e-07,ResNet18 ($d=14$)
PolySHAP-4ADD,39,16384,14,2.7206949103535323e-27,3.481093799015457e-29,2.3626893692265396e-28,1.3991442394901463e-27,ResNet18 ($d=14$)
RegressionMSR,37,15,14,0.01220263679290557,0.0021840702366959248,0.00686659289590675,0.0206084313454939,ResNet18 ($d=14$)
RegressionMSR,37,33,14,0.00514038285077354,0.00059852003144935,0.0018961178374067,0.00544713254908785,ResNet18 ($d=14$)
RegressionMSR,37,71,14,0.0011763257663461601,0.000206925472499725,0.0006482575543895501,0.0016895113228467,ResNet18 ($d=14$)
RegressionMSR,37,154,14,0.0001653458263550571,5.081593549959449e-05,0.0001065586902501,0.0002022027026497,ResNet18 ($d=14$)
RegressionMSR,37,336,14,4.131005215607372e-05,1.2616949075951256e-05,2.1666248207681278e-05,6.112406624772556e-05,ResNet18 ($d=14$)
RegressionMSR,37,731,14,1.0340197490398168e-05,2.0326621673232614e-06,7.097952373975108e-06,1.3466121079020919e-05,ResNet18 ($d=14$)
RegressionMSR,37,1591,14,1.5358544584587602e-06,5.390239041396449e-07,1.079914729862101e-06,2.474539310321728e-06,ResNet18 ($d=14$)
RegressionMSR,37,3461,14,3.973474446737092e-07,8.02912300316869e-08,1.7192055709450895e-07,5.444357916750194e-07,ResNet18 ($d=14$)
RegressionMSR,37,7531,14,1.0243539461444551e-07,1.6398150396077348e-08,4.7607236948840994e-08,1.1188176362836313e-07,ResNet18 ($d=14$)
RegressionMSR,37,16384,14,5.853381200877356e-16,1.2924553708137986e-16,4.701118502958561e-16,9.61645831845016e-16,ResNet18 ($d=14$)
RegressionMSR,39,15,14,0.009766829034964007,0.0018961126118253,0.0057971807128131495,0.0160110011438173,ResNet18 ($d=14$)
RegressionMSR,39,33,14,0.0031021115398587287,0.0006169723396714501,0.0016129296642063001,0.003728574233007425,ResNet18 ($d=14$)
RegressionMSR,39,71,14,0.0008265421969265235,0.00038984401908800004,0.0006427071421035,0.001050938110529275,ResNet18 ($d=14$)
RegressionMSR,39,154,14,0.0002156697066431619,6.905962923788004e-05,0.00012899282193065,0.00025969897383015003,ResNet18 ($d=14$)
RegressionMSR,39,336,14,3.762686601150701e-05,1.0809883264509131e-05,2.9407885697909096e-05,5.3368450828303394e-05,ResNet18 ($d=14$)
RegressionMSR,39,731,14,7.626008808541094e-06,2.636531700234847e-06,4.755345122612791e-06,1.0971128610538162e-05,ResNet18 ($d=14$)
RegressionMSR,39,1591,14,1.883978605938817e-06,5.59056558542433e-07,1.1492463642406497e-06,2.2155986320510923e-06,ResNet18 ($d=14$)
RegressionMSR,39,3461,14,4.6222238971210685e-07,8.727543962475735e-08,2.3254278776447443e-07,3.89801283431533e-07,ResNet18 ($d=14$)
RegressionMSR,39,7531,14,1.2420573899791172e-07,1.6790192019242512e-08,5.888801701181095e-08,1.2790328868403746e-07,ResNet18 ($d=14$)
RegressionMSR,39,16384,14,5.853381200877356e-16,1.2924553708137986e-16,4.701118502958561e-16,9.61645831845016e-16,ResNet18 ($d=14$)
SVARM,37,15,14,0.019303573480022665,0.004153082523160325,0.0220340563049764,0.03147489418260935,ResNet18 ($d=14$)
SVARM,37,33,14,0.021262631376366792,0.0050902374576146,0.025865309212461,0.03521177398074765,ResNet18 ($d=14$)
SVARM,37,71,14,0.0108703790300781,0.0034186279221182,0.011707775305045201,0.01766458014271095,ResNet18 ($d=14$)
SVARM,37,154,14,0.00413275748743283,0.00133890915498675,0.00483498051525445,0.006286865686332775,ResNet18 ($d=14$)
SVARM,37,336,14,0.0005035209140391606,0.000136688545581925,0.00035643787873595003,0.00076018760818995,ResNet18 ($d=14$)
SVARM,37,731,14,0.00025564072040314687,7.389273221148538e-05,0.0001841755068452,0.000377674162342325,ResNet18 ($d=14$)
SVARM,37,1591,14,0.00010141111824586791,2.468458126027284e-05,7.321282856594597e-05,0.00014431381597360002,ResNet18 ($d=14$)
SVARM,37,3461,14,2.6159132041067263e-05,7.445001374661123e-06,1.4691264031677983e-05,3.595564981756669e-05,ResNet18 ($d=14$)
SVARM,37,7531,14,6.09293750424064e-06,1.0940064602997499e-06,3.789640174860353e-06,9.23274742968851e-06,ResNet18 ($d=14$)
SVARM,37,16384,14,8.224245482863473e-32,6.023343885937908e-33,2.51242773723122e-32,1.2852449518412095e-31,ResNet18 ($d=14$)
SVARM,39,15,14,0.013281562743319023,0.0036244999813080997,0.01467929030385105,0.01913722142171905,ResNet18 ($d=14$)
SVARM,39,33,14,0.016958512257681566,0.004501883153680425,0.0170760098241694,0.026312644433710702,ResNet18 ($d=14$)
SVARM,39,71,14,0.009720156708951617,0.0029456104282651247,0.010397626628704401,0.01598011908928695,ResNet18 ($d=14$)
SVARM,39,154,14,0.004265411285736134,0.001241386123384825,0.0036002901793336,0.0073875396645483,ResNet18 ($d=14$)
SVARM,39,336,14,0.0004234414310082306,0.000125580313676825,0.00032626298461945,0.000678721918835575,ResNet18 ($d=14$)
SVARM,39,731,14,0.0001329387076471566,4.0721586900741546e-05,0.0001117012934721091,0.00021017681610335,ResNet18 ($d=14$)
SVARM,39,1591,14,6.267195723083016e-05,1.975548207913826e-05,4.7002657665106674e-05,8.485451416504372e-05,ResNet18 ($d=14$)
SVARM,39,3461,14,2.042096973729766e-05,3.855518298967361e-06,1.1640409832603652e-05,3.47831243902165e-05,ResNet18 ($d=14$)
SVARM,39,7531,14,5.463153277404111e-06,1.4196686244737553e-06,4.20042735689225e-06,7.478537316908847e-06,ResNet18 ($d=14$)
SVARM,39,16384,14,8.224245482863473e-32,6.023343885937908e-33,2.51242773723122e-32,1.2852449518412095e-31,ResNet18 ($d=14$)
LeverageSHAP,37,15,14,0.04351953680414824,0.0196539313880396,0.0284084775188155,0.05808788295428403,DistilBERT ($d=14$)
LeverageSHAP,37,33,14,0.07395341900357383,0.02012291714196195,0.0511144525043164,0.09378951230499841,DistilBERT ($d=14$)
LeverageSHAP,37,71,14,0.01172138813811994,0.0034886631129003,0.00889315202782735,0.016306207092193627,DistilBERT ($d=14$)
LeverageSHAP,37,154,14,0.0030494868486025434,0.001093461456520075,0.00207264114797035,0.0048768634089710996,DistilBERT ($d=14$)
LeverageSHAP,37,336,14,0.0006856985069985944,0.000221889538556,0.00057832433845015,0.000984469629716775,DistilBERT ($d=14$)
LeverageSHAP,37,731,14,0.00027461262148319155,9.021197314363528e-05,0.0002135263441831,0.000367486399602925,DistilBERT ($d=14$)
LeverageSHAP,37,1591,14,8.253315803432632e-05,3.4611014839751536e-05,7.306700729326884e-05,0.00011836538648915,DistilBERT ($d=14$)
LeverageSHAP,37,3461,14,3.200725549600104e-05,7.633803838892032e-06,3.015307193100776e-05,4.5400902799162257e-05,DistilBERT ($d=14$)
LeverageSHAP,37,7531,14,6.201704234204187e-06,1.632309351297157e-06,5.4007373723582884e-06,8.999690022936521e-06,DistilBERT ($d=14$)
LeverageSHAP,37,16384,14,5.531440322238788e-31,2.0345966724435935e-31,4.144893568973604e-31,6.621863022895564e-31,DistilBERT ($d=14$)
LeverageSHAP,39,15,14,0.23084929166671758,0.021441192836364552,0.19162381874296514,0.3460706172144082,DistilBERT ($d=14$)
LeverageSHAP,39,33,14,0.021452759004749675,0.007046373134933525,0.015703990748502702,0.029828667207007675,DistilBERT ($d=14$)
LeverageSHAP,39,71,14,0.009289441433216254,0.0029946702038366503,0.0080609544445312,0.012834978567227075,DistilBERT ($d=14$)
LeverageSHAP,39,154,14,0.002657496235243413,0.0010080609574726,0.0020264691694696,0.0043205075781786745,DistilBERT ($d=14$)
LeverageSHAP,39,336,14,0.0010484052333403207,0.000365018983251375,0.00088879864641925,0.001489023974000575,DistilBERT ($d=14$)
